soak 1 ounce of mushroom in 11/2 cup of boiling water .	soak 1 once of mushrooms in 1 and 1/2 cups of boiling water . this will re - hydrate the mushrooms .	1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
slice the mushrooms and save the leftover water .	pull the mushrooms from the water . slice the mushrooms a 1/4 inch thick . save the leftover water to add to the soup later .	0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1
slice the mushrooms and save the leftover water .	save the water . cut mushrooms into tiny strips .	1 1 1 1 0 1 1 0 0 1
slice the mushrooms and save the leftover water .	firstly cook the mushrooms . save and keep the leftover water . cut the cooked mushrooms into thin pieces . the left over water will give extra taste and flavor to the soup .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1
cut 7 ounces of tofu into    inch cubes .	measure 7 oz of tofu on a little kitchen scale . get a knife and cut it into small cubes . put the cubes into a bowl .	0 1 0 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1
cut 7 ounces of tofu into    inch cubes .	put 7 ounces of firm tofu on cutting board . use a sharp knife to cut tofu into small cubes . put chopped tofu in a bowl .	1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1
cut 7 ounces of tofu into    inch cubes .	take out your tofu and put it onto a cutting board . slowly and carefully cut the tofu into a bunch of slices . turn the slices to their side and cut them into even smaller slices . continue until all of the tofu looks like tiny cubes .	1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1
cook the pasta in boiling water .	slowly pour the bag of pasta into the boiling water carefully . let it cook in the boiling water .	0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cook the pasta in boiling water .	cook the pasta in boiling water . drain the pasta in a colander .	1 1 1 1 1 1 1 0 1 1 1 1 0 1
cook the pasta in boiling water .	boil water in a large pan . add pasta when water is boiling . pasta cooks in about 10 minutes . drain pan in sink . eat pasta .	1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 1 1
mix pesto and balsamic vinegar together .	take a small bowl . add some pesto sauce in to the bowl . take balsamic vinegar bottle . add 2 tablespoons of balsamic vinegar in to the bowl . mix both properly .	1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1
mix pesto and balsamic vinegar together .	put some pesto in a small bowl . add a little balsamic vinegar to the pesto . whisk the 2 ingredients together in the bowl until well - combined .	1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1
mix pesto and balsamic vinegar together .	mix some pesto and balsamic vinegar together in a small bowl with a whisk .	1 1 1 1 1 1 1 1 1 0 0 1 1 0 1
pour the dressing over the pasta and stir .	take bowl of dressing and pour it into the bowl of pasta . then use a spatula to mix the pasta and dressing together .	1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
pour the dressing over the pasta and stir .	pour the sauce into the pasta bowl . then take our stirring spoon and mix the sauce together with the pasta so it is spread all over .	1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
pour the dressing over the pasta and stir .	hold the bowl of dressing over the pasta . carefully and slowly pour the dressing into the pasta . mix everything together with a spatula .	0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1
mix tomatoes mozzarella and basil with the salad .	mix the cherry tomatoes into the pasta that are cut in half . add some mini mozzarella balls and some fresh basil that is also cut into small pieces . mix it all up one more time . now its ready to eat !	1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
mix tomatoes mozzarella and basil with the salad .	add cherry tomatoes . then put in mozzarella balls . then add basil . finally , mix the salad bowl together with a stirring spoon .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1
mix tomatoes mozzarella and basil with the salad .	take the salad in a bowl . cut the tomatoes in to small pieces and add it in to the bowl . add the mozzarella cheese in to the bowl . add some cut pieces of basil in to the bowl . mix everything with the salad using a spoon .	1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
fry bacon in a skillet .	put 4 or 5 slices of bacon onto a skillet . cook over medium heat on stove . cook until crispy . remove it from skillet and put it on paper towels .	1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1
fry bacon in a skillet .	chop up 4 or 5 slices of bacon . put bacon in skillet and cook over medium heat . cook until golden brown . using a slatted metal spatula remove from pan . drain bacon and place on paper towels .	1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1
fry bacon in a skillet .	take 4 or 5 slices of bacon and cut them into squares . turn the dial on the stove to medium . cook the bacon in a skillet until it is golden brown and crispy . put the bacon on a paper towel to drain .	1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1
add oil vinegar lemon juice and garlic to a bowl .	slowly pour the oil , vinegar , and lemon juice in the bowl . carefully shake in the herbs and garlic .	0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
add oil vinegar lemon juice and garlic to a bowl .	add some oil . add some quantity of vinegar . add some amount of lemon juice . add some amount of garlic into the bowl .	1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
add oil vinegar lemon juice and garlic to a bowl .	put some olive oil in a bowl . add some red wine vinegar , fresh lemon juice and chopped garlic . lastly , add the dried herbs .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1
add herbs salt and pepper to the bowl and stir .	add about one half teaspoon each of dried parsley , basil , oregano ' . add some salt and pepper your taste . then whisk it all together .	1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
add herbs salt and pepper to the bowl and stir .	add salt , pepper , parsley , basil , and oregano to the bowl . use a whisk and mix everything together .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
add herbs salt and pepper to the bowl and stir .	measure the herbs and put them in a bowl . add the herbs , some salt and pepper and to the dressing . use a whisk to to mix .	0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1
mix the pasta lettuce tomato and bacon together .	mix the tomatoes , lettuce , bacon , red onion , and pasta together . leave the dressing on the side until 10 minutes before you are going to eat .	1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
mix the pasta lettuce tomato and bacon together .	add chopped lettuce to the bowl . then add cherry tomatoes . next , put in cooked bacon . finally , add chopped onions . take your stirring spoon and mix it all together .	1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1
mix the pasta lettuce tomato and bacon together .	get a large bowl and a spatula . mix the lettuce , tomatoes , bacon and pasta together gently . do not add the dressing until 10 minutes before you are ready to serve the salad .	1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1
pour dressing on top of the salad .	pick up salad dressing container . pour just a little bit of dressing onto salad . taste salad . if it does not taste right you may need to add more . place salad dressing container back onto the kitchen counter .	1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1
pour dressing on top of the salad .	pick up the salad dressing bottle . shake the bottle to mix ingredients . pour dressing over the salad .	0 1 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1
pour dressing on top of the salad .	take your dressing and slowly pour it onto your salad . a bottle will help you control how much dressing you are adding . be careful not to spill it outside the salad bowl .	1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1
chop the bell pepper into chunks .	take a bell pepper . take a cutting board and a knife . cut the bell pepper in to two halves . cut each half in to long strips . cut each long strip in to cube shaped pieces .	1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 0 0 1
chop the bell pepper into chunks .	carefully hold the pepper with your other hand . cut slowly and carefully so the pepper is in small pieces .	1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 0 1
chop the bell pepper into chunks .	take vegetable out of the fridge . carefully cut the veggies up . place the steam basket on top of the pot .	1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1
steam the green beans .	put the green beans in the steamer basket . put the steamer basket on the pot . cook them like this .	1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1
steam the green beans .	put the green beans in a steamer basket . steam the green beans until they are tender and crisp . rinse the green beans .	1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
steam the green beans .	put the green beans in a steamer basket . put the steamer basket in a pot with water on the stove . steam the green beans until they are a little softer .	1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
mix olive oil vinegar dijon mustard salt and pepper together .	pour some vinegar in the bowl with the oil . scoop a spoon of dijon mustard in . add sad and pepper and mix together .	0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
mix olive oil vinegar dijon mustard salt and pepper together .	put olive oil , white wine vinegar , dijon , mustard , salt and pepper in a bowl . use a wire whisk to mix it all together .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1
mix olive oil vinegar dijon mustard salt and pepper together .	mix olive oil , white wine vinegar , dijon mustard , salt and pepper in a bowl . use a whisk .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1
mix pasta green beans tomatoes zucchini corn onion and parsley .	add gently steamed green beans . add some bell peppers . add some chopped zucchini .	1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1
mix pasta green beans tomatoes zucchini corn onion and parsley .	pour in the pasta green beans tomatoes zucchini corn onion and parsley . stir them all together .	0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
mix pasta green beans tomatoes zucchini corn onion and parsley .	add steamed green beans . pour in chopped red bell pepper . add in cut up zucchini to the bowl .	1 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1
pour the dressing on top and toss .	pour the dress over the salad . take a spoon and stir the dressing into the salad until everything is covered with dressing .	1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1
pour the dressing on top and toss .	sprinkle some parsley over the salad . pour the dressing over the salad . gently stir the salad until all the ingredients are combined .	0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1
pour the dressing on top and toss .	sprinkle parsley on top of the salad . slowly pour the dressing on top of the salad . stir with a spatula until the salad has dressing all over it .	0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1
chop cheese and grate in the food processor .	you need an adult to help you with this . you will have to use a knife . chop the cheese in small pieces that will fit into the top of the food processor . you will need to put the grater attachment in your food processor . make sure you do this when the bowl is not on the base of the food processor . after you put the grater in , put the top of the food processor on the bowl . place and lock bowl on the food processor . turn the food processor on and you will see the grater spinning . carefully and slowly insert the cheese pieces into the hole in the top of the food processor . keep putting in the cheese . if you ca n't push the cheese down the hole , use the pushing tool that comes with your food processor .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1
chop cheese and grate in the food processor .	set up a food processor with a cheese grating disc and its feed tube ' pusher ' . move the large chunks of cheese from the fridge to the cutting board . " use a chef 's knife to cut chunks of cheese into squares no bigger than 2 - 3 " " , start the processor and begin to feed small chunks of cheese into the feed tube " " . " use the feed tube pusher to push the cheese through the feed tube for grating .	1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1
chop cheese and grate in the food processor .	use a knife to carefully cut up the cheese into small sections . place the small pieces of cheese into the food processor .	1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 1 1 1
melt butter in a pan and stir in flour .	put the butter in the pan . let it sit until it 's melted . then you can add your flour . mix it up .	1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
melt butter in a pan and stir in flour .	melt the butter in the hot pan . stir in the flower with a spoon . after a few minutes add some half and half .	1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 1
melt butter in a pan and stir in flour .	melt the butter in the pan and stir it around with a wooden spoon . pour in a little flour and sit it together until it 's mixed well and you ca n't see powder anymore .	1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1
stir in half and half garlic powder salt pepper and paprika .	add garlic powder . put in salt . add pepper . add paprika . stir in all of the spices to the mixture .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1
stir in half and half garlic powder salt pepper and paprika .	you 're going to add half and half liquid into the pot and mix very well . then you 're going to add garlic powder , and stir the liquid . then you 're going to add salt and pepper , and stir the liquid . then you 're going to add the paprika , and stir the liquid .	1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
stir in half and half garlic powder salt pepper and paprika .	add some half and half to the pan . about 2 cups . sprinkle about two tablespoons of garlic powder and a little salt and pepper to it . then sprinkle about two teaspoons of paprika into the sauce and stir it all together .	1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
fold in cheese and stir until the sauce thickens .	put the cheese in to sauce . stir in the cheese slowly until you ca n't see anymore cheese so that it all melts . keep stirring slowly til the sauce thickens . sauce should be gooey .	1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1
fold in cheese and stir until the sauce thickens .	pour cheeses into the pan . mix it all up until it turns into a thick sauce .	0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1
fold in cheese and stir until the sauce thickens .	grab the cheese with your hand . slowly drop the cheese into the pot . stir everything with a spatula carefully so it does n't splash . stir until it 's nice and smooth and even .	1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
mix in sour cream .	take two table spoon of sour cream . add the cream into the bowl . mix the sour cream with the milk in the bowl .	1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
mix in sour cream .	add some sour cream to the pot . use a spatula to mix the sour cream in with the rest of the ingredients .	1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1
mix in sour cream .	get a spoon . scoop in some sour cream and mix it together evenly and slowly .	1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1
add macaroni to the pan and then pour the cheese sauce on .	take a medium sized pan . drain the water from cooked macaroni . add the macaroni in to the bowl . take cheese sauce in a pot . pour the cheese sauce on the macaroni covering entirely .	1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1
add macaroni to the pan and then pour the cheese sauce on .	take a big casserole dish and fill it a little more than half way with the cooked macaroni noodles . using a potholder or oven mitts , pick up the pan of cheese sauce and hold it over top of the macaroni . go really slow , and carefully pour the cheese sauce all over the top of the macaroni , making sure you cover it all the way .	1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1
add macaroni to the pan and then pour the cheese sauce on .	add the drained and cooled macaroni into a large pan . pour the heated cheese sauce liberally on top of the macaroni until it is coated .	1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
top with more grated cheese .	add some handfuls of cheese to the top . spread the cheese around evenly . turn the oven to 400 degrees . put the dish into the oven .	1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1
top with more grated cheese .	find the cheese . grate the cheese with the cheese grater . put the cheese in a bowl . add the cheese to the top of the dish . continue to spread the cheese until it is even .	0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
top with more grated cheese .	use your fingers to put the shredded cheese on top of the macaroni . put the pan in the preheated 400 degree oven .	1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1
cook in oven until the cheese is browned .	use oven mitts to place the pan in the oven . let it cook until the cheese on top has brown spots .	1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1
cook in oven until the cheese is browned .	put the pan of macaroni and cheese in the over . cook in the oven until it is browned on top .	1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cook in oven until the cheese is browned .	put it in the oven . when the top is brown and bubbly carefully take it out . make sure you use pot holders because it will be very hot .	1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1
fry dark meats together and white meats together .	use the tongs and put more chicken in . lower the tray in the fryer again .	1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1
fry dark meats together and white meats together .	use tongs to take the cooked chicken out of the fryer basket . continue frying the rest of the chicken . fry dark meats with dark meat . fry white meat with white meat .	1 0 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1
fry dark meats together and white meats together .	put the dark meat in the fryer . also fry the white meat in the same fryer .	1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 1
coat the chicken pieces in the flour .	put the chicken into the flour . cover both sides of the chicken in flour .	1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
coat the chicken pieces in the flour .	put the chicken in bowl of flour . turn the chicken around in the bowl to fully coat it .	1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1
coat the chicken pieces in the flour .	choose which spices you 'd like to season your chicken breading with . for example , you could use red pepper for a hot and spicy breading , or garlic and onion powder for a milder breading . mix about two tablespoons of your chosen spices into the flour , and blend them in well using the whisk . to keep your hands clean , use tongs to pick up one piece of chicken and toss it into the flour mixture . to keep your hands clean , use a spoon to cover the chicken with flour mixture . tap the spoon against the chicken to help the flour mixture stick to it . use tongs to turn your chicken so that you can pat flour onto the entire surface of the chicken . when the chicken is covered in flour mixture , use tongs to set the chicken on a rack . using a rack will help the whole piece of chicken dry . if you do n't have a rack , you will have to allow the top side of the chicken to dry before turning it over with tongs to allow the bottom half to dry . repeat the breading steps for every piece of chicken , and make sure your last piece of chicken has time to dry before moving on to the frying steps .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
season the flour with salt pepper and celery salt .	put salt into the flour . sprinkle pepper into the flour . sprinkle celery salt into the flour .	1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1
season the flour with salt pepper and celery salt .	sprinkle a few big pinch fulls of salt into a big bowl of flour . then shake lots of black pepper for several seconds into the flour . then add some celery salt , just a few shakes .	0 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
season the flour with salt pepper and celery salt .	add some salt to the bowl of flour . pour in some celery salt . add some pepper to the bowl .	1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
combine salt butter milk and hot sauce in a bowl .	pour the salt butter milk and hot sauce in the bowl . mix everything with a spoon .	0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1
combine salt butter milk and hot sauce in a bowl .	pour kosher salt and hot sauce into the buttermilk . use a spoon to stir it all together .	0 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1
combine salt butter milk and hot sauce in a bowl .	pour salt into a pan with butter milk . add hot sauce into the bowl . use a stirring spoon to mix the bowl together .	0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1
pour off the brine and rinse chicken off thoroughly and shake off excess water .	remove the tin foil from the top of the bowl . pour the brine off of the chicken and into the sink . rinse the chicken under running water and shake off excess .	0 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1
pour off the brine and rinse chicken off thoroughly and shake off excess water .	pour the brine down the drain . rinse the chicken off and shake off any water that 's on there still .	1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
pour off the brine and rinse chicken off thoroughly and shake off excess water .	pour out the brine from the bowl . put the chicken under the water . rinse off the chicken . shake the extra water off of the chicken .	1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
place chicken in hot oil and fry until golden brown .	place your seasoned chicken drums into the fryer basket and slowly lower into the 325 degree preheated oil . allow the chicken drums to cook in the oil for about 16 minutes .	1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
place chicken in hot oil and fry until golden brown .	put the chicken in the frying tray . slowly lower the chicken into the oil . cook until it is golden brown .	1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1
place chicken in hot oil and fry until golden brown .	when the oil is really hot ( 325 degrees ) put the chicken in and cook it until it 's golden brown . be careful - hot oil can spit which can burn ! when the chicken is golden brown , take it out of the oil .	1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
place chicken in a small bowl and pour brine over chicken and freeze it for 1 hour .	put chicken pieces in a bowl . pour the brine over the chicken .	1 1 0 1 1 1 1 1 1 1 1 1 1 1
place chicken in a small bowl and pour brine over chicken and freeze it for 1 hour .	place the cleaned chicken in a small glass bowl . add the pour brine into the bowl . stir it evenly so that brine is blended with chicken . place the bowl inside the refrigerator for 1 hour .	1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
place chicken in a small bowl and pour brine over chicken and freeze it for 1 hour .	place chicken into a small bowl . pour brine into bowl to cover chicken . freeze for one hour .	1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
place chicken on a plate or tray and season generously with mixed spices .	put the chicken onto a tray . add seasoning over the top of the chicken . spread the spices evenly across the chicken .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
place chicken on a plate or tray and season generously with mixed spices .	grab the chicken and put them on a plate or tray . pinch the seasonings with your hands and sprinkle a lot over the chicken .	1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1
place chicken on a plate or tray and season generously with mixed spices .	cover a tray or plate in aluminum foil and place the chicken on top . use the spices you mixed to cover the chicken . try and keep it even , otherwise some bites wo n't taste very good and others will taste far too spicy !	1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1
drizzle the dressing on the salad and toss to combine .	add all the cut vegetables into the bowl . spread the dressing on the salad . toss the vegetables into the bowl . mix the vegetables in the bowl for more tasty .	1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1
drizzle the dressing on the salad and toss to combine .	lightly drizzle the dressing on top of the salad . toss the salad in order to spread the dressing .	0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
drizzle the dressing on the salad and toss to combine .	pour the dressing over the top of the salad . use your stirring spoons to mix the salad . be sure to mix the salad well enough that everything is mixed evenly .	0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1
add 1 chopped toasted pita bread .	take one piece of cut up toasted pita bread . put the pita bread in .	1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
add 1 chopped toasted pita bread .	this video has been . disabled by the video owner .	1 1 1 1 1 0 1 1 1 0 1
